reviewerID,asin,predictRating,T_v,overall,overall_new,reviewText,filteredReviewText
A2503LT8PZIHAD,B000NKJIXM,1,-1,3,5,"I seriously do not like mediciny tasting anything - and this was as close to Listerine as you can get without the stinging sensation. Interestingly, my husband and teenager like this flavor better because they say it tastes and feels more like ""clean."" Clearly they have had nerve damage on the insides of their mouths from using Listerine. Clearly.

I now understand that we need two kinds of Crest rinse, 6 kinds of Crest toothpaste, four kinds of shampoo, three kinds of conditioner, and three different razors. It's really gotten pretty silly.  Except the razors.  Those are reasonable.","I seriously do not like mediciny tasting anything - and this was as close to Listerine as you can get without the stinging sensation . Interestingly , my husband and teenager like this flavor better and feels more like "" clean . "" Clearly they have had nerve damage on the insides of their mouths from using Listerine . Clearly . It 's really gotten pretty silly . Those are reasonable ."
A1MZL91Z44RN06,B000NKJIXM,-1,1,4,1,"From what I can tell, this is the non-alcoholic version of Crest's ""Invigorating Clean Mint"" mouthwash.  Instead of the alcohol, which is a natural (and tasty) preservative, you get parabens.  The user should be aware of this, as some people claim they cause cancer (I'm too uninformed about that topic to state an opinion, but some people might wish to look into it).

Amazingly, this actually tastes very good, whereas every non-alcoholic mouthwash I've ever had before (mostly in hotels) has been horrible.  The ironic thing is that it says they don't use alcohol so that you don't get that burn.  Despite the fact that the burn is what makes me feel like it's doing its job, there is more burn in this than the version with the alcohol!  Admittedly, that burn is slightly different.

Seems like a good mouthwash.","From what I can tell , this is the non - alcoholic version of Crest 's "" Invigorating Clean Mint "" mouthwash . Instead of the alcohol , which is a natural ( The user should be aware of this , as some people claim they cause cancer ( I 'm too uninformed about that topic to state an opinion , but some people might wish to look into it ) . Amazingly , this actually tastes very good , whereas every non - alcoholic mouthwash I 've ever had before ( mostly in hotels ) has been horrible . The ironic thing is that it says they do n't use alcohol so that you do n't get that burn . Despite the fact that the burn is what makes me feel like it 's doing its job , there is more burn in this than the version with the alcohol ! Admittedly , that burn is slightly different . Seems like a good mouthwash ."
A1UQBFCERIP7VJ,B000NKJIXM,-1,1,4,1,Crest Pro-Health Multiprotection Rinse in Cool Wintergreen has a pleasant wintergreen flavor but lacks the invigorating tingling that I enjoy because it is alcohol-free.  It does leave a little aftertaste and it doesn't have fluoride which is helpful for people with sensitive teeth.,Crest Pro - Health Multiprotection Rinse in Cool Wintergreen has a pleasant wintergreen flavor but lacks the invigorating tingling that I enjoy because it is alcohol - free . It does leave a little aftertaste and it does n't have fluoride which is helpful for people with sensitive teeth .
A1LHAXBM5GBJS2,B000PKKAGO,1,-1,3,5,"Aside from a couple years in college I haven't used an electric razor until I got this one.  After using the razor for three weeks to get used to it, it is still a bit of a let down.  It does very well cutting the hair along the cheeks but doesn't to very well along the chin and neck and found myself going over these areas over and over again to get the desired shave even breaking out my conventional razor occationaly to get a few pesky hairs that just wouldn't cut.

There are plenty of pros about this razor.  The trimmer does a decent job evening out the sideburns.  The razor tells you how much time the battery has left so you should never run out of juice in the middle of shave and it is easy to charge either on the stand or in the carring case the razor comes with.  The razor is really easy to clean.  And there is little to no irritation after the shave aside from a couple minutes of numbness right after the shave, but it's nothing a splash of water won't cure.

But if you want a close shave, a conventional razor is better but when I don't have time to break out the shaving cream, this razor will definately be suffciant.","It does very well cutting the hair along the cheeks but does n't to very well along the chin and over again to get the desired shave even breaking out my conventional razor occationaly to get a few pesky hairs that just would n't cut . There are plenty of pros about this razor . The trimmer does a decent job evening out the sideburns . and it is easy to charge either on the stand or in the carring case the razor comes with . The razor is really easy to clean . And there is little to no irritation after the shave aside from a couple minutes of numbness right after the shave , but it 's nothing a splash of water wo n't cure . But if you want a close shave , a conventional razor is better but when I do n't have time to break out the shaving cream , this razor will definately be suffciant ."
A28N2AWOVO2PB,B000PKKAGO,-1,1,5,1,"I used to wonder what caused redness and skin irritation every time I shaved. When it started for me I tried switching to environmentally friendly shaving cream, then I changed my shaving blades, then I tried changing my aftershave, but nothing helped. Regardless of what I did the irritation always came back.

I think I finally found the answer after I started using the new Philips Norelco drive-shave system. First, let me sing a praise for its smooth design and ingenious way of reminding me when I need to clean the blades (a cool blue image of a water faucet appears on the handle immediately after each shave) and how many minutes of battery life remain (cool blue large numbers appear after every shave as a reminder). As far as I am concerned these are the two main things I need to know so that I can get the job done.  Next, let share with you how wonderful I feel after each shave. The benefits of dry shaving prevented my skin from being exposed to the sharp blades and water, which in my opinion are solely responsible for the irritation of my skin.

If I could recommend one minor improvement, it would be to make the system's blades sensitive enough to be able to remove even the smallest or toughest hairs on my neck. I find myself having to reapply some circulating effort around the same areas every time until I get all the hairs out of the way. Still, this is a small price to pay considering the fact that I am pain and embracement free after each shave. A great gift idea.","I used to wonder what caused redness and skin irritation every time I shaved . When it started for me I tried switching to environmentally friendly shaving cream , then I changed my shaving blades , then I tried changing my aftershave , but nothing helped . Regardless of what I did the irritation always came back . First , let me sing a praise for its smooth design and ingenious way of reminding me when I need to clean the blades ( a cool blue image of a water faucet appears on the handle immediately after each shave ) and how many minutes of battery life remain ( cool blue large numbers appear after every shave as a reminder ) . As far as I am concerned these are the two main things I need to know Next , let share with you how wonderful I feel after each shave . The benefits of dry shaving prevented my skin from being exposed to the sharp blades and water , which in my opinion are solely responsible for the irritation of my skin . If I could recommend one minor improvement , it would be to make the system 's blades sensitive enough to be able to remove even the smallest or toughest hairs on my neck . Still , this is a small price to pay considering the fact that I am pain and embracement free after each shave . A great gift idea ."
AX0ZEGHH0H525,B000URXP6E,-1,1,5,1,Suffered from itchiness under my hair for couple of years. This product cured the itchiness completely. I took some 4-5 drops of it and then massaged my wet head for a minute approximately. After 2 uses noticed a considerable difference. It definitely gets the job done!,Suffered from itchiness under my hair for couple of years . It definitely gets the job done !
AV19Z8ZCIQM4G,B000URXP6E,-1,1,4,1,Good but kind of drying,Good but kind of drying
A245UNW3PI53NG,B000URXP6E,-1,1,5,1,I am allergic to a lot of things. I occasionally get a red rash over my body after using some other body washes. This one is an exception. Not a single complain. Perfect!,I am allergic to a lot of things . I occasionally get a red rash over my body after using some other body washes . Not a single complain . Perfect !
A3F53CPYRL46XZ,B000URXP6E,-1,1,5,1,"So, 5 stars it is.",
A1YVFD3TLX6E22,B000URXP6E,-1,1,4,1,"I've used a chemical shampoo for too long and my hair started breaking off! So with a lot of research I bought this! It has made my hair (which is thin with oily roots and dry ends) way stronger and shinny without being oily! It's really fantastic. I took a star away for 2 reasons, one is because the price is a bit outrages, and two is because if I use it every day my hair starts to get buildup so I have to find a clean shampoo that washes away the build up to use twice a week..","and my hair started breaking off ! and dry ends ) way stronger It 's really fantastic . because the price is a bit outrages , so I have to find a clean shampoo that washes away the build up to use twice a week .."
A39AEA8OFO8JT,B000URXP6E,-1,1,5,1,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real.","and found helpful restoring hair But it was discontinued from three years .Why I used other psoriasis   shampoos , which did n't help .scalp still dry and hair falling down . and was costly , and was looks like doublicate not the real ."
